"","Observation Date","Closing Price (USD)","Unemployment Rate (%)","CPI","Median Household Income (USD)","Median Housing Price (USD)"
"2699",1938-10-19,13.0100002288818,NA,NA,NA,NA
"2700",1938-10-20,13.210000038147,NA,NA,NA,NA
"2701",1938-10-21,13.25,NA,NA,NA,NA
"2702",1938-10-24,13.3999996185303,NA,NA,NA,NA
"2703",1938-10-25,13.4300003051758,NA,NA,NA,NA
"2704",1938-10-26,13.2600002288818,NA,NA,NA,NA
"2705",1938-10-27,13.3299999237061,NA,NA,NA,NA
"2706",1938-10-28,13.1400003433228,NA,NA,NA,NA
"2707",1938-10-31,13.1700000762939,NA,NA,NA,NA
"2708",1938-11-01,13.1000003814697,NA,NA,NA,NA
"2709",1938-11-02,13.1499996185303,NA,NA,NA,NA
"2710",1938-11-03,13.1899995803833,NA,NA,NA,NA
"2711",1938-11-04,13.1700000762939,NA,NA,NA,NA
"2712",1938-11-07,13.4300003051758,NA,NA,NA,NA
"2713",1938-11-09,13.789999961853,NA,NA,NA,NA
"2714",1938-11-10,13.6999998092651,NA,NA,NA,NA
"2715",1938-11-14,13.4300003051758,NA,NA,NA,NA
"2716",1938-11-15,13.3500003814697,NA,NA,NA,NA
"2717",1938-11-16,12.9700002670288,NA,NA,NA,NA
"2718",1938-11-17,13.1199998855591,NA,NA,NA,NA
"2719",1938-11-18,12.8400001525879,NA,NA,NA,NA
"2720",1938-11-21,12.8800001144409,NA,NA,NA,NA
"2721",1938-11-22,12.7700004577637,NA,NA,NA,NA
"2722",1938-11-23,12.8000001907349,NA,NA,NA,NA
"2723",1938-11-25,12.8199996948242,NA,NA,NA,NA
"2724",1938-11-28,12.3699998855591,NA,NA,NA,NA
"2725",1938-11-29,12.4300003051758,NA,NA,NA,NA
"2726",1938-11-30,12.7299995422363,NA,NA,NA,NA
"2727",1938-12-01,12.6099996566772,NA,NA,NA,NA
"2728",1938-12-02,12.4799995422363,NA,NA,NA,NA
"2729",1938-12-05,12.3999996185303,NA,NA,NA,NA
"2730",1938-12-06,12.5,NA,NA,NA,NA
"2731",1938-12-07,12.539999961853,NA,NA,NA,NA
"2732",1938-12-08,12.3900003433228,NA,NA,NA,NA
"2733",1938-12-09,12.3199996948242,NA,NA,NA,NA
"2734",1938-12-12,12.460000038147,NA,NA,NA,NA
"2735",1938-12-13,12.5900001525879,NA,NA,NA,NA
"2736",1938-12-14,12.8599996566772,NA,NA,NA,NA
"2737",1938-12-15,12.8900003433228,NA,NA,NA,NA
"2738",1938-12-16,12.8999996185303,NA,NA,NA,NA
"2739",1938-12-19,12.6800003051758,NA,NA,NA,NA
"2740",1938-12-20,12.6599998474121,NA,NA,NA,NA
"2741",1938-12-21,12.5799999237061,NA,NA,NA,NA
"2742",1938-12-22,12.6700000762939,NA,NA,NA,NA
"2743",1938-12-23,12.8100004196167,NA,NA,NA,NA
"2744",1938-12-27,12.7299995422363,NA,NA,NA,NA
"2745",1938-12-28,12.8500003814697,NA,NA,NA,NA
"2746",1938-12-29,13.1300001144409,NA,NA,NA,NA
"2747",1938-12-30,13.1400003433228,NA,NA,NA,NA
"2748",1939-01-03,13.0799999237061,NA,NA,NA,NA
"2749",1939-01-04,13.2299995422363,NA,NA,NA,NA
"2750",1939-01-05,13.0600004196167,NA,NA,NA,NA
"2751",1939-01-06,13.0699996948242,NA,NA,NA,NA
"2752",1939-01-09,12.789999961853,NA,NA,NA,NA
"2753",1939-01-10,12.8100004196167,NA,NA,NA,NA
"2754",1939-01-11,12.5699996948242,NA,NA,NA,NA
"2755",1939-01-12,12.4700002670288,NA,NA,NA,NA
"2756",1939-01-13,12.3299999237061,NA,NA,NA,NA
"2757",1939-01-16,12.6300001144409,NA,NA,NA,NA
"2758",1939-01-17,12.7299995422363,NA,NA,NA,NA
"2759",1939-01-18,12.710000038147,NA,NA,NA,NA
"2760",1939-01-19,12.8000001907349,NA,NA,NA,NA
"2761",1939-01-20,12.75,NA,NA,NA,NA
"2762",1939-01-23,11.9300003051758,NA,NA,NA,NA
"2763",1939-01-24,11.9799995422363,NA,NA,NA,NA
"2764",1939-01-25,11.9099998474121,NA,NA,NA,NA
"2765",1939-01-26,11.5299997329712,NA,NA,NA,NA
"2766",1939-01-27,11.8599996566772,NA,NA,NA,NA
"2767",1939-01-30,12.1599998474121,NA,NA,NA,NA
"2768",1939-01-31,12.3000001907349,NA,NA,NA,NA
"2769",1939-02-01,12.1199998855591,NA,NA,NA,NA
"2770",1939-02-02,12.3800001144409,NA,NA,NA,NA
"2771",1939-02-03,12.3000001907349,NA,NA,NA,NA
"2772",1939-02-06,12.4700002670288,NA,NA,NA,NA
"2773",1939-02-07,12.3199996948242,NA,NA,NA,NA
"2774",1939-02-08,12.4799995422363,NA,NA,NA,NA
"2775",1939-02-09,12.3000001907349,NA,NA,NA,NA
"2776",1939-02-10,12.3299999237061,NA,NA,NA,NA
"2777",1939-02-14,12.3599996566772,NA,NA,NA,NA
"2778",1939-02-15,12.3800001144409,NA,NA,NA,NA
"2779",1939-02-16,12.4799995422363,NA,NA,NA,NA
"2780",1939-02-17,12.3999996185303,NA,NA,NA,NA
"2781",1939-02-20,12.1599998474121,NA,NA,NA,NA
"2782",1939-02-21,12.2299995422363,NA,NA,NA,NA
"2783",1939-02-23,12.2399997711182,NA,NA,NA,NA
"2784",1939-02-24,12.539999961853,NA,NA,NA,NA
"2785",1939-02-27,12.6300001144409,NA,NA,NA,NA
"2786",1939-02-28,12.6999998092651,NA,NA,NA,NA
"2787",1939-03-01,12.6999998092651,NA,NA,NA,NA
"2788",1939-03-02,12.6800003051758,NA,NA,NA,NA
"2789",1939-03-03,12.8599996566772,NA,NA,NA,NA
"2790",1939-03-06,12.789999961853,NA,NA,NA,NA
"2791",1939-03-07,12.8500003814697,NA,NA,NA,NA
"2792",1939-03-08,13.0699996948242,NA,NA,NA,NA
"2793",1939-03-09,13.0100002288818,NA,NA,NA,NA
"2794",1939-03-10,13.1000003814697,NA,NA,NA,NA
"2795",1939-03-13,12.9200000762939,NA,NA,NA,NA
"2796",1939-03-14,12.9700002670288,NA,NA,NA,NA
"2797",1939-03-15,12.6099996566772,NA,NA,NA,NA
"2798",1939-03-16,12.5799999237061,NA,NA,NA,NA
"2799",1939-03-17,12.210000038147,NA,NA,NA,NA
"2800",1939-03-20,11.9499998092651,NA,NA,NA,NA
"2801",1939-03-21,12.1599998474121,NA,NA,NA,NA
"2802",1939-03-22,11.75,NA,NA,NA,NA
"2803",1939-03-23,11.9200000762939,NA,NA,NA,NA
"2804",1939-03-24,12.0699996948242,NA,NA,NA,NA
"2805",1939-03-27,11.9899997711182,NA,NA,NA,NA
"2806",1939-03-28,11.8299999237061,NA,NA,NA,NA
"2807",1939-03-29,11.9200000762939,NA,NA,NA,NA
"2808",1939-03-30,11.5100002288818,NA,NA,NA,NA
"2809",1939-03-31,10.9799995422363,NA,NA,NA,NA
"2810",1939-04-03,11.2600002288818,NA,NA,NA,NA
"2811",1939-04-04,11.0200004577637,NA,NA,NA,NA
"2812",1939-04-05,11.0600004196167,NA,NA,NA,NA
"2813",1939-04-06,10.6599998474121,NA,NA,NA,NA
"2814",1939-04-10,10.4399995803833,NA,NA,NA,NA
"2815",1939-04-11,10.4200000762939,NA,NA,NA,NA
"2816",1939-04-12,10.6999998092651,NA,NA,NA,NA
"2817",1939-04-13,10.789999961853,NA,NA,NA,NA
"2818",1939-04-14,10.6300001144409,NA,NA,NA,NA
"2819",1939-04-17,10.8299999237061,NA,NA,NA,NA
"2820",1939-04-18,10.6599998474121,NA,NA,NA,NA
"2821",1939-04-19,10.789999961853,NA,NA,NA,NA
"2822",1939-04-20,10.9200000762939,NA,NA,NA,NA
"2823",1939-04-21,10.960000038147,NA,NA,NA,NA
"2824",1939-04-24,10.7799997329712,NA,NA,NA,NA
"2825",1939-04-25,10.8000001907349,NA,NA,NA,NA
"2826",1939-04-26,10.9099998474121,NA,NA,NA,NA
"2827",1939-04-27,11.0299997329712,NA,NA,NA,NA
"2828",1939-04-28,10.9300003051758,NA,NA,NA,NA
"2829",1939-05-01,10.8599996566772,NA,NA,NA,NA
"2830",1939-05-02,11,NA,NA,NA,NA
"2831",1939-05-03,11.289999961853,NA,NA,NA,NA
"2832",1939-05-04,11.25,NA,NA,NA,NA
"2833",1939-05-05,11.210000038147,NA,NA,NA,NA
"2834",1939-05-08,11.2299995422363,NA,NA,NA,NA
"2835",1939-05-09,11.4300003051758,NA,NA,NA,NA
"2836",1939-05-10,11.289999961853,NA,NA,NA,NA
"2837",1939-05-11,11.289999961853,NA,NA,NA,NA
"2838",1939-05-12,11.210000038147,NA,NA,NA,NA
"2839",1939-05-15,11.25,NA,NA,NA,NA
"2840",1939-05-16,10.9399995803833,NA,NA,NA,NA
"2841",1939-05-17,10.8699998855591,NA,NA,NA,NA
"2842",1939-05-18,10.8900003433228,NA,NA,NA,NA
"2843",1939-05-19,10.9899997711182,NA,NA,NA,NA
"2844",1939-05-22,11.1700000762939,NA,NA,NA,NA
"2845",1939-05-23,11.1099996566772,NA,NA,NA,NA
"2846",1939-05-24,11.4300003051758,NA,NA,NA,NA
"2847",1939-05-25,11.4499998092651,NA,NA,NA,NA
"2848",1939-05-26,11.4899997711182,NA,NA,NA,NA
"2849",1939-05-29,11.6499996185303,NA,NA,NA,NA
"2850",1939-05-31,11.6000003814697,NA,NA,NA,NA
"2851",1939-06-01,11.4200000762939,NA,NA,NA,NA
"2852",1939-06-02,11.4799995422363,NA,NA,NA,NA
"2853",1939-06-05,11.5100002288818,NA,NA,NA,NA
"2854",1939-06-06,11.6599998474121,NA,NA,NA,NA
"2855",1939-06-07,11.6700000762939,NA,NA,NA,NA
"2856",1939-06-08,11.6400003433228,NA,NA,NA,NA
"2857",1939-06-09,11.8000001907349,NA,NA,NA,NA
"2858",1939-06-12,11.6599998474121,NA,NA,NA,NA
"2859",1939-06-13,11.5799999237061,NA,NA,NA,NA
"2860",1939-06-14,11.5299997329712,NA,NA,NA,NA
"2861",1939-06-15,11.25,NA,NA,NA,NA
"2862",1939-06-16,11.2799997329712,NA,NA,NA,NA
"2863",1939-06-19,11.4200000762939,NA,NA,NA,NA
"2864",1939-06-20,11.5200004577637,NA,NA,NA,NA
"2865",1939-06-21,11.5200004577637,NA,NA,NA,NA
"2866",1939-06-22,11.4499998092651,NA,NA,NA,NA
"2867",1939-06-23,11.5,NA,NA,NA,NA
"2868",1939-06-26,11.2399997711182,NA,NA,NA,NA
"2869",1939-06-27,11.289999961853,NA,NA,NA,NA
"2870",1939-06-28,11.0600004196167,NA,NA,NA,NA
"2871",1939-06-29,10.789999961853,NA,NA,NA,NA
"2872",1939-06-30,10.8599996566772,NA,NA,NA,NA
"2873",1939-07-03,11,NA,NA,NA,NA
"2874",1939-07-05,11.1999998092651,NA,NA,NA,NA
"2875",1939-07-06,11.1899995803833,NA,NA,NA,NA
"2876",1939-07-07,11.1300001144409,NA,NA,NA,NA
"2877",1939-07-10,11.1700000762939,NA,NA,NA,NA
"2878",1939-07-11,11.3100004196167,NA,NA,NA,NA
"2879",1939-07-12,11.5500001907349,NA,NA,NA,NA
"2880",1939-07-13,11.6400003433228,NA,NA,NA,NA
"2881",1939-07-14,11.5500001907349,NA,NA,NA,NA
"2882",1939-07-17,12.0699996948242,NA,NA,NA,NA
"2883",1939-07-18,12.1599998474121,NA,NA,NA,NA
"2884",1939-07-19,12,NA,NA,NA,NA
"2885",1939-07-20,11.8500003814697,NA,NA,NA,NA
"2886",1939-07-21,12.0900001525879,NA,NA,NA,NA
"2887",1939-07-24,12.1300001144409,NA,NA,NA,NA
"2888",1939-07-25,12.0500001907349,NA,NA,NA,NA
"2889",1939-07-26,12.1700000762939,NA,NA,NA,NA
"2890",1939-07-27,12.1800003051758,NA,NA,NA,NA
"2891",1939-07-28,12.1400003433228,NA,NA,NA,NA
"2892",1939-07-31,12.039999961853,NA,NA,NA,NA
"2893",1939-08-01,12.039999961853,NA,NA,NA,NA
"2894",1939-08-02,12.1599998474121,NA,NA,NA,NA
"2895",1939-08-03,12.1199998855591,NA,NA,NA,NA
"2896",1939-08-04,11.8999996185303,NA,NA,NA,NA
"2897",1939-08-07,11.8400001525879,NA,NA,NA,NA
"2898",1939-08-08,11.8699998855591,NA,NA,NA,NA
"2899",1939-08-09,11.7799997329712,NA,NA,NA,NA
"2900",1939-08-10,11.539999961853,NA,NA,NA,NA
"2901",1939-08-11,11.5600004196167,NA,NA,NA,NA
"2902",1939-08-14,11.7799997329712,NA,NA,NA,NA
"2903",1939-08-15,11.8900003433228,NA,NA,NA,NA
"2904",1939-08-16,11.5799999237061,NA,NA,NA,NA
"2905",1939-08-17,11.5699996948242,NA,NA,NA,NA
"2906",1939-08-18,11.3299999237061,NA,NA,NA,NA
"2907",1939-08-21,11.0299997329712,NA,NA,NA,NA
"2908",1939-08-22,11.2399997711182,NA,NA,NA,NA
"2909",1939-08-23,10.8900003433228,NA,NA,NA,NA
"2910",1939-08-24,10.8599996566772,NA,NA,NA,NA
"2911",1939-08-25,11.0900001525879,NA,NA,NA,NA
"2912",1939-08-28,11.1700000762939,NA,NA,NA,NA
"2913",1939-08-29,11.4799995422363,NA,NA,NA,NA
"2914",1939-08-30,11.3599996566772,NA,NA,NA,NA
"2915",1939-08-31,11.1800003051758,NA,NA,NA,NA
"2916",1939-09-01,11.3000001907349,NA,NA,NA,NA
"2917",1939-09-05,12.6400003433228,NA,NA,NA,NA
"2918",1939-09-06,12.5299997329712,NA,NA,NA,NA
"2919",1939-09-07,12.5,NA,NA,NA,NA
"2920",1939-09-08,12.6899995803833,NA,NA,NA,NA
"2921",1939-09-11,13.0200004577637,NA,NA,NA,NA
"2922",1939-09-12,13.1700000762939,NA,NA,NA,NA
"2923",1939-09-13,13.0299997329712,NA,NA,NA,NA
"2924",1939-09-14,13.0799999237061,NA,NA,NA,NA
"2925",1939-09-15,13.0699996948242,NA,NA,NA,NA
"2926",1939-09-18,12.4700002670288,NA,NA,NA,NA
"2927",1939-09-19,12.9499998092651,NA,NA,NA,NA
"2928",1939-09-20,12.9399995803833,NA,NA,NA,NA
"2929",1939-09-21,13.0200004577637,NA,NA,NA,NA
"2930",1939-09-22,12.9200000762939,NA,NA,NA,NA
"2931",1939-09-25,12.9499998092651,NA,NA,NA,NA
"2932",1939-09-26,13.1099996566772,NA,NA,NA,NA
"2933",1939-09-27,13.1099996566772,NA,NA,NA,NA
"2934",1939-09-28,12.8599996566772,NA,NA,NA,NA
"2935",1939-09-29,12.789999961853,NA,NA,NA,NA
"2936",1939-10-02,12.8800001144409,NA,NA,NA,NA
"2937",1939-10-03,12.7700004577637,NA,NA,NA,NA
"2938",1939-10-04,12.789999961853,NA,NA,NA,NA
"2939",1939-10-05,12.8199996948242,NA,NA,NA,NA
"2940",1939-10-06,12.8000001907349,NA,NA,NA,NA
"2941",1939-10-09,12.7299995422363,NA,NA,NA,NA
"2942",1939-10-10,12.7600002288818,NA,NA,NA,NA
"2943",1939-10-11,12.8400001525879,NA,NA,NA,NA
"2944",1939-10-13,12.7399997711182,NA,NA,NA,NA
"2945",1939-10-16,12.7399997711182,NA,NA,NA,NA
"2946",1939-10-17,13.0900001525879,NA,NA,NA,NA
"2947",1939-10-18,13,NA,NA,NA,NA
"2948",1939-10-19,12.9799995422363,NA,NA,NA,NA
"2949",1939-10-20,12.9399995803833,NA,NA,NA,NA
"2950",1939-10-23,12.9899997711182,NA,NA,NA,NA
"2951",1939-10-24,13.0200004577637,NA,NA,NA,NA
"2952",1939-10-25,13.210000038147,NA,NA,NA,NA
"2953",1939-10-26,13.0799999237061,NA,NA,NA,NA
"2954",1939-10-27,13.0200004577637,NA,NA,NA,NA
"2955",1939-10-30,12.960000038147,NA,NA,NA,NA
"2956",1939-10-31,12.8299999237061,NA,NA,NA,NA
"2957",1939-11-01,12.8199996948242,NA,NA,NA,NA
"2958",1939-11-02,12.8400001525879,NA,NA,NA,NA
"2959",1939-11-03,12.9499998092651,NA,NA,NA,NA
"2960",1939-11-06,12.8199996948242,NA,NA,NA,NA
"2961",1939-11-08,12.75,NA,NA,NA,NA
"2962",1939-11-09,12.5799999237061,NA,NA,NA,NA
"2963",1939-11-10,12.6400003433228,NA,NA,NA,NA
"2964",1939-11-13,12.6499996185303,NA,NA,NA,NA
"2965",1939-11-14,12.7399997711182,NA,NA,NA,NA
"2966",1939-11-15,12.6300001144409,NA,NA,NA,NA
"2967",1939-11-16,12.789999961853,NA,NA,NA,NA
"2968",1939-11-17,12.75,NA,NA,NA,NA
"2969",1939-11-20,12.789999961853,NA,NA,NA,NA
"2970",1939-11-21,12.6999998092651,NA,NA,NA,NA
"2971",1939-11-22,12.6800003051758,NA,NA,NA,NA
"2972",1939-11-24,12.4899997711182,NA,NA,NA,NA
"2973",1939-11-27,12.5200004577637,NA,NA,NA,NA
"2974",1939-11-28,12.4700002670288,NA,NA,NA,NA
"2975",1939-11-29,12.3299999237061,NA,NA,NA,NA
"2976",1939-11-30,12.1999998092651,NA,NA,NA,NA
"2977",1939-12-01,12.289999961853,NA,NA,NA,NA
"2978",1939-12-04,12.2799997329712,NA,NA,NA,NA
"2979",1939-12-05,12.2600002288818,NA,NA,NA,NA
"2980",1939-12-06,12.4499998092651,NA,NA,NA,NA
"2981",1939-12-07,12.460000038147,NA,NA,NA,NA
"2982",1939-12-08,12.3599996566772,NA,NA,NA,NA
"2983",1939-12-11,12.2299995422363,NA,NA,NA,NA
"2984",1939-12-12,12.1899995803833,NA,NA,NA,NA
"2985",1939-12-13,12.3800001144409,NA,NA,NA,NA
"2986",1939-12-14,12.3599996566772,NA,NA,NA,NA
"2987",1939-12-15,12.3999996185303,NA,NA,NA,NA
"2988",1939-12-18,12.3699998855591,NA,NA,NA,NA
"2989",1939-12-19,12.3400001525879,NA,NA,NA,NA
"2990",1939-12-20,12.3900003433228,NA,NA,NA,NA
"2991",1939-12-21,12.3800001144409,NA,NA,NA,NA
"2992",1939-12-22,12.4399995803833,NA,NA,NA,NA
"2993",1939-12-26,12.3800001144409,NA,NA,NA,NA
"2994",1939-12-27,12.3100004196167,NA,NA,NA,NA
"2995",1939-12-28,12.4200000762939,NA,NA,NA,NA
"2996",1939-12-29,12.460000038147,NA,NA,NA,NA
"2997",1940-01-02,12.6300001144409,NA,NA,NA,NA
"2998",1940-01-03,12.7700004577637,NA,NA,NA,NA
"2999",1940-01-04,12.7299995422363,NA,NA,NA,NA
"3000",1940-01-05,12.6599998474121,NA,NA,NA,NA
"3001",1940-01-08,12.6700000762939,NA,NA,NA,NA
"3002",1940-01-09,12.5500001907349,NA,NA,NA,NA
"3003",1940-01-10,12.5699996948242,NA,NA,NA,NA
"3004",1940-01-11,12.3699998855591,NA,NA,NA,NA
"3005",1940-01-12,12.1300001144409,NA,NA,NA,NA
"3006",1940-01-15,12.0699996948242,NA,NA,NA,NA
"3007",1940-01-16,12.1400003433228,NA,NA,NA,NA
"3008",1940-01-17,12.1499996185303,NA,NA,NA,NA
"3009",1940-01-18,12.1300001144409,NA,NA,NA,NA
"3010",1940-01-19,12.1499996185303,NA,NA,NA,NA
"3011",1940-01-22,12.0600004196167,NA,NA,NA,NA
"3012",1940-01-23,12.1099996566772,NA,NA,NA,NA
"3013",1940-01-24,12.2700004577637,NA,NA,NA,NA
"3014",1940-01-25,12.1599998474121,NA,NA,NA,NA
"3015",1940-01-26,12.1499996185303,NA,NA,NA,NA
"3016",1940-01-29,12.1599998474121,NA,NA,NA,NA
"3017",1940-01-30,12.0900001525879,NA,NA,NA,NA
"3018",1940-01-31,12.0500001907349,NA,NA,NA,NA
"3019",1940-02-01,12.0500001907349,NA,NA,NA,NA
"3020",1940-02-02,12.0600004196167,NA,NA,NA,NA
"3021",1940-02-05,12.039999961853,NA,NA,NA,NA
"3022",1940-02-06,12.1400003433228,NA,NA,NA,NA
"3023",1940-02-07,12.2200002670288,NA,NA,NA,NA
"3024",1940-02-08,12.3699998855591,NA,NA,NA,NA
"3025",1940-02-09,12.3699998855591,NA,NA,NA,NA
"3026",1940-02-13,12.3299999237061,NA,NA,NA,NA
"3027",1940-02-14,12.2799997329712,NA,NA,NA,NA
"3028",1940-02-15,12.2799997329712,NA,NA,NA,NA
"3029",1940-02-16,12.289999961853,NA,NA,NA,NA
"3030",1940-02-19,12.289999961853,NA,NA,NA,NA
"3031",1940-02-20,12.3500003814697,NA,NA,NA,NA
"3032",1940-02-21,12.3199996948242,NA,NA,NA,NA
"3033",1940-02-23,12.2299995422363,NA,NA,NA,NA
"3034",1940-02-26,12.1599998474121,NA,NA,NA,NA
"3035",1940-02-27,12.1400003433228,NA,NA,NA,NA
"3036",1940-02-28,12.1499996185303,NA,NA,NA,NA
"3037",1940-02-29,12.1300001144409,NA,NA,NA,NA
"3038",1940-03-01,12.0600004196167,NA,NA,NA,NA
"3039",1940-03-04,12.0900001525879,NA,NA,NA,NA
"3040",1940-03-05,12.1499996185303,NA,NA,NA,NA
"3041",1940-03-06,12.2399997711182,NA,NA,NA,NA
"3042",1940-03-07,12.25,NA,NA,NA,NA
"3043",1940-03-08,12.1999998092651,NA,NA,NA,NA
"3044",1940-03-11,12.2399997711182,NA,NA,NA,NA
"3045",1940-03-12,12.2700004577637,NA,NA,NA,NA
"3046",1940-03-13,12.25,NA,NA,NA,NA
"3047",1940-03-14,12.2200002670288,NA,NA,NA,NA
"3048",1940-03-15,12.0699996948242,NA,NA,NA,NA
"3049",1940-03-18,12,NA,NA,NA,NA
"3050",1940-03-19,12.0900001525879,NA,NA,NA,NA
"3051",1940-03-20,12.1400003433228,NA,NA,NA,NA
"3052",1940-03-21,12.1400003433228,NA,NA,NA,NA
"3053",1940-03-25,12.0699996948242,NA,NA,NA,NA
"3054",1940-03-26,12.0100002288818,NA,NA,NA,NA
"3055",1940-03-27,12.1700000762939,NA,NA,NA,NA
"3056",1940-03-28,12.1400003433228,NA,NA,NA,NA
"3057",1940-03-29,12.1800003051758,NA,NA,NA,NA
"3058",1940-04-01,12.210000038147,NA,NA,NA,NA
"3059",1940-04-02,12.25,NA,NA,NA,NA
"3060",1940-04-03,12.4399995803833,NA,NA,NA,NA
"3061",1940-04-04,12.5200004577637,NA,NA,NA,NA
"3062",1940-04-05,12.4799995422363,NA,NA,NA,NA
"3063",1940-04-08,12.5900001525879,NA,NA,NA,NA
"3064",1940-04-09,12.460000038147,NA,NA,NA,NA
"3065",1940-04-10,12.3500003814697,NA,NA,NA,NA
"3066",1940-04-11,12.3900003433228,NA,NA,NA,NA
"3067",1940-04-12,12.3199996948242,NA,NA,NA,NA
"3068",1940-04-15,12.3199996948242,NA,NA,NA,NA
"3069",1940-04-16,12.1499996185303,NA,NA,NA,NA
"3070",1940-04-17,12.1599998474121,NA,NA,NA,NA
"3071",1940-04-18,12.039999961853,NA,NA,NA,NA
"3072",1940-04-19,12.039999961853,NA,NA,NA,NA
"3073",1940-04-22,12.1400003433228,NA,NA,NA,NA
"3074",1940-04-23,12.2299995422363,NA,NA,NA,NA
"3075",1940-04-24,12.1800003051758,NA,NA,NA,NA
"3076",1940-04-25,12.1899995803833,NA,NA,NA,NA
"3077",1940-04-26,12.0799999237061,NA,NA,NA,NA
"3078",1940-04-29,12.1199998855591,NA,NA,NA,NA
"3079",1940-04-30,12.1899995803833,NA,NA,NA,NA
"3080",1940-05-01,12.0299997329712,NA,NA,NA,NA
"3081",1940-05-02,12.1000003814697,NA,NA,NA,NA
"3082",1940-05-03,12.1199998855591,NA,NA,NA,NA
"3083",1940-05-06,12.0600004196167,NA,NA,NA,NA
"3084",1940-05-07,12.0900001525879,NA,NA,NA,NA
"3085",1940-05-08,12.1099996566772,NA,NA,NA,NA
"3086",1940-05-09,12.1199998855591,NA,NA,NA,NA
"3087",1940-05-10,11.7600002288818,NA,NA,NA,NA
"3088",1940-05-13,11.1099996566772,NA,NA,NA,NA
"3089",1940-05-14,10.2799997329712,NA,NA,NA,NA
"3090",1940-05-15,10.3800001144409,NA,NA,NA,NA
"3091",1940-05-16,10.4799995422363,NA,NA,NA,NA
"3092",1940-05-17,9.94999980926514,NA,NA,NA,NA
"3093",1940-05-20,9.78999996185303,NA,NA,NA,NA
"3094",1940-05-21,9.14000034332275,NA,NA,NA,NA
"3095",1940-05-22,9.18000030517578,NA,NA,NA,NA
"3096",1940-05-23,9.19999980926514,NA,NA,NA,NA
"3097",1940-05-24,9.15999984741211,NA,NA,NA,NA
"3098",1940-05-27,9.38000011444092,NA,NA,NA,NA
"3099",1940-05-28,9.1899995803833,NA,NA,NA,NA
"3100",1940-05-29,9.25,NA,NA,NA,NA
"3101",1940-05-31,9.27000045776367,NA,NA,NA,NA
"3102",1940-06-03,9.10999965667725,NA,NA,NA,NA
"3103",1940-06-04,9.22999954223633,NA,NA,NA,NA
"3104",1940-06-05,9.09000015258789,NA,NA,NA,NA
"3105",1940-06-06,9.22000026702881,NA,NA,NA,NA
"3106",1940-06-07,9.34000015258789,NA,NA,NA,NA
"3107",1940-06-10,8.98999977111816,NA,NA,NA,NA
"3108",1940-06-11,9.42000007629395,NA,NA,NA,NA
"3109",1940-06-12,9.89000034332275,NA,NA,NA,NA
"3110",1940-06-13,9.69999980926514,NA,NA,NA,NA
"3111",1940-06-14,9.9399995803833,NA,NA,NA,NA
"3112",1940-06-17,9.97999954223633,NA,NA,NA,NA
"3113",1940-06-18,10.0100002288818,NA,NA,NA,NA
"3114",1940-06-19,10.0299997329712,NA,NA,NA,NA
"3115",1940-06-20,9.90999984741211,NA,NA,NA,NA
"3116",1940-06-21,9.90999984741211,NA,NA,NA,NA
"3117",1940-06-24,10.1000003814697,NA,NA,NA,NA
"3118",1940-06-25,9.8100004196167,NA,NA,NA,NA
"3119",1940-06-26,9.75,NA,NA,NA,NA
"3120",1940-06-27,9.85000038146973,NA,NA,NA,NA
"3121",1940-06-28,9.97999954223633,NA,NA,NA,NA
"3122",1940-07-01,9.86999988555908,NA,NA,NA,NA
"3123",1940-07-02,9.85000038146973,NA,NA,NA,NA
"3124",1940-07-03,9.88000011444092,NA,NA,NA,NA
"3125",1940-07-05,9.9399995803833,NA,NA,NA,NA
"3126",1940-07-08,9.9399995803833,NA,NA,NA,NA
"3127",1940-07-09,9.9399995803833,NA,NA,NA,NA
"3128",1940-07-10,9.97000026702881,NA,NA,NA,NA
"3129",1940-07-11,9.97000026702881,NA,NA,NA,NA
"3130",1940-07-12,9.94999980926514,NA,NA,NA,NA
"3131",1940-07-15,9.97999954223633,NA,NA,NA,NA
"3132",1940-07-16,10.0900001525879,NA,NA,NA,NA
"3133",1940-07-17,10.0600004196167,NA,NA,NA,NA
"3134",1940-07-18,10.0699996948242,NA,NA,NA,NA
"3135",1940-07-19,9.97000026702881,NA,NA,NA,NA
"3136",1940-07-22,9.97000026702881,NA,NA,NA,NA
"3137",1940-07-23,9.97999954223633,NA,NA,NA,NA
"3138",1940-07-24,9.89000034332275,NA,NA,NA,NA
"3139",1940-07-25,9.92000007629395,NA,NA,NA,NA
"3140",1940-07-26,9.97000026702881,NA,NA,NA,NA
"3141",1940-07-29,10.0799999237061,NA,NA,NA,NA
"3142",1940-07-30,10.3299999237061,NA,NA,NA,NA
"3143",1940-07-31,10.289999961853,NA,NA,NA,NA
"3144",1940-08-01,10.2600002288818,NA,NA,NA,NA
"3145",1940-08-02,10.25,NA,NA,NA,NA
"3146",1940-08-05,10.2799997329712,NA,NA,NA,NA
"3147",1940-08-06,10.1700000762939,NA,NA,NA,NA
"3148",1940-08-07,10.1700000762939,NA,NA,NA,NA
"3149",1940-08-08,10.1700000762939,NA,NA,NA,NA
"3150",1940-08-09,10.2700004577637,NA,NA,NA,NA
"3151",1940-08-12,10.3800001144409,NA,NA,NA,NA
"3152",1940-08-13,10,NA,NA,NA,NA
