"","year_month","Closing.Price..USD.","Unemployment.Rate....","CPI","Median.Household.Income..USD.","Median.Housing.Price..USD."
"459",1966-02-01,92.6826324462891,3.8,NA,NA,NA
"460",1966-03-01,88.877825529679,3.8,NA,NA,NA
"461",1966-04-01,91.5954998016358,3.8,NA,NA,22100
"462",1966-05-01,86.7819046747117,3.9,NA,NA,NA
"463",1966-06-01,86.060000332919,3.8,NA,NA,NA
"464",1966-07-01,85.8384994506836,3.8,NA,NA,21500
"465",1966-08-01,80.6508692865786,3.8,NA,NA,NA
"466",1966-09-01,77.8147615705218,3.7,NA,NA,NA
"467",1966-10-01,77.1290479387556,3.7,NA,NA,21400
"468",1966-11-01,80.9944995880127,3.6,NA,NA,NA
"469",1966-12-01,81.3271429879325,3.8,NA,NA,NA
"470",1967-01-01,84.4504761468797,3.9,NA,NA,22300
"471",1967-02-01,87.3668417679636,3.8,NA,NA,NA
"472",1967-03-01,89.4177273837003,3.8,NA,NA,NA
"473",1967-04-01,90.9595001220703,3.8,NA,NA,23300
"474",1967-05-01,92.5904547951438,3.8,NA,NA,NA
"475",1967-06-01,91.4336370988326,3.9,NA,NA,NA
"476",1967-07-01,92.9890003204346,3.8,NA,NA,22500
"477",1967-08-01,94.4939127383025,3.8,NA,NA,NA
"478",1967-09-01,95.8089992523193,3.8,NA,NA,NA
"479",1967-10-01,95.6363636363636,4,NA,NA,22900
"480",1967-11-01,92.6609996795654,3.9,NA,NA,NA
"481",1967-12-01,95.3024997711182,3.8,NA,NA,NA
"482",1968-01-01,95.0377270091664,3.7,3.65186106,NA,23900
"483",1968-02-01,90.7747365048057,3.8,3.673819411,NA,NA
"484",1968-03-01,89.0928569975353,3.7,4.142163975,NA,NA
"485",1968-04-01,95.6969997406006,3.5,4.155828095,NA,24900
"486",1968-05-01,97.8654549338601,3.5,4.088245437,NA,NA
"487",1968-06-01,100.58529438692,3.7,4.545569347,NA,NA
"488",1968-07-01,100.295294368968,3.7,4.753076334,NA,24800
"489",1968-08-01,98.1138886345757,3.5,4.9466066,NA,NA
"490",1968-09-01,101.339999030618,3.4,4.948246979,NA,NA
"491",1968-10-01,103.75499979655,3.4,5.182592347,NA,25600
"492",1968-11-01,105.400588091682,3.4,5.399387944,NA,NA
"493",1968-12-01,106.475555843777,3.4,5.706347843,NA,NA
"494",1969-01-01,102.043182719838,3.4,5.746196961,NA,25700
"495",1969-02-01,101.458888583713,3.4,5.749956071,NA,NA
"496",1969-03-01,99.3044994354248,3.4,6.125157849,NA,NA
"497",1969-04-01,101.262856619699,3.4,6.505620421,NA,25900
"498",1969-05-01,104.621905008952,3.4,6.780633974,NA,NA
"499",1969-06-01,99.1171428135463,3.5,6.375966005,NA,NA
"500",1969-07-01,94.711904616583,3.5,6.389268621,NA,25900
"501",1969-08-01,94.1833328973679,3.5,6.414746498,NA,NA
"502",1969-09-01,94.5061903454009,3.7,6.834758299,NA,NA
"503",1969-10-01,95.5147824494735,3.7,6.560106336,NA,24900
"504",1969-11-01,96.2052632382042,3.5,6.437390535,NA,NA
"505",1969-12-01,91.1199999722567,3.5,6.402163808,NA,NA
"506",1970-01-01,90.3328570411319,3.9,6.592370014,NA,23900
"507",1970-02-01,87.1642110724198,4.2,7.053805927,NA,NA
"508",1970-03-01,88.6523811703637,4.4,6.993096123,NA,NA
"509",1970-04-01,85.9522715481845,4.6,6.817838113,NA,24400
"510",1970-05-01,76.0614289783296,4.8,6.947734731,NA,NA
"511",1970-06-01,75.5836361971768,4.9,7.151974844,NA,NA
"512",1970-07-01,75.718636599454,5,7.00787567,NA,23000
"513",1970-08-01,77.927618480864,5.1,7.114872285,NA,NA
"514",1970-09-01,82.3738105410621,5.4,7.081263039,NA,NA
"515",1970-10-01,84.3699999722567,5.5,7.057638255,NA,22600
"516",1970-11-01,84.2909999847412,5.9,7.327620064,NA,NA
"517",1970-12-01,90.0527281327681,6.1,7.342681298,NA,NA
"518",1971-01-01,93.4915000915527,5.9,7.014858012,NA,24300
"519",1971-02-01,97.112105118601,5.9,6.329604979,NA,NA
"520",1971-03-01,99.6013044274372,6,5.50160847,NA,NA
"521",1971-04-01,103.049523489816,5.9,5.306250794,NA,25800
"522",1971-05-01,101.642500305176,5.9,5.060279237,NA,NA
"523",1971-06-01,99.6663631092418,5.9,5.239199701,NA,NA
"524",1971-07-01,98.975714183989,6,5.165044197,NA,25300
"525",1971-08-01,97.2404549338601,6.1,4.913620811,NA,NA
"526",1971-09-01,99.3961900983538,6,4.672385308,NA,NA
"527",1971-10-01,97.2938090733119,5.8,4.376576593,NA,25500
"528",1971-11-01,92.7795246669224,6,3.953153899,NA,NA
"529",1971-12-01,99.1690906177868,6,3.677258309,NA,NA
"530",1972-01-01,103.298570905413,5.8,3.728280469,NA,26200
"531",1972-02-01,105.242999649048,5.7,3.841502967,NA,NA
"532",1972-03-01,107.690453962846,5.8,4.057916253,NA,NA
"533",1972-04-01,108.811000442505,5.7,3.971403024,NA,26800
"534",1972-05-01,107.645454406738,5.7,3.863863418,NA,NA
"535",1972-06-01,108.010455044833,5.7,3.488589959,NA,NA
"536",1972-07-01,107.206999588013,5.6,3.467340855,NA,27900
"537",1972-08-01,111.007391888162,5.6,3.366129082,NA,NA
"538",1972-09-01,109.389501190186,5.5,3.1247262,NA,NA
"539",1972-10-01,109.562727147883,5.6,3.331141241,NA,29200
"540",1972-11-01,115.046999740601,5.3,3.268535943,NA,NA
"541",1972-12-01,117.497368661981,5.2,3.147816809,NA,NA
"542",1973-01-01,118.421905154274,4.9,2.842802671,NA,30200
"543",1973-02-01,114.164211473967,5,2.881142745,NA,NA
"544",1973-03-01,112.415454170921,4.9,2.929374136,NA,NA
"545",1973-04-01,110.273999786377,5,3.031703085,NA,32700
"546",1973-05-01,107.219545884566,4.9,3.175423207,NA,NA
"547",1973-06-01,104.754761832101,4.9,3.098743668,NA,NA
"548",1973-07-01,105.834285191127,4.8,3.013319714,NA,33500
"549",1973-08-01,103.799565190854,4.8,3.322713188,NA,NA
"550",1973-09-01,105.605263559442,4.8,3.944607922,NA,NA
"551",1973-10-01,109.844348409901,4.6,4.765238145,NA,34000
"552",1973-11-01,102.032857259115,4.8,4.927794502,NA,NA
"553",1973-12-01,94.7840000152588,4.9,5.30805948,NA,NA
"554",1974-01-01,96.1100002635609,5.1,5.845776926,NA,35200
"555",1974-02-01,93.4531587299548,5.2,6.291538116,NA,NA
"556",1974-03-01,97.4390473138718,5.1,6.816162733,NA,NA
"557",1974-04-01,92.4561909266881,5.1,7.104721156,NA,35600
"558",1974-05-01,89.667273087935,5.1,7.728315605,NA,NA
"559",1974-06-01,89.7864994049072,5.4,8.616369341,NA,NA
"560",1974-07-01,82.819090756503,5.5,9.526994824,NA,36200
"561",1974-08-01,76.0250004855069,5.5,10.103211029,NA,NA
"562",1974-09-01,68.1229995727539,5.9,10.593110106,NA,NA
"563",1974-10-01,69.4356516962466,6,10.561468061,NA,37200
"564",1974-11-01,71.7370002746582,6.6,10.985727169,NA,NA
"565",1974-12-01,67.0733333769299,7.2,11.496042915,NA,NA
"566",1975-01-01,72.5640910755504,8.1,11.624378564,NA,38100
"567",1975-02-01,80.0968419125206,8.1,11.784135357,NA,NA
"568",1975-03-01,83.831999206543,8.6,11.573788456,NA,NA
"569",1975-04-01,84.7231819846413,8.8,11.698351766,NA,39000
"570",1975-05-01,90.0961903163365,9,10.926931315,NA,NA
"571",1975-06-01,92.3971434093657,8.8,10.432971739,NA,NA
"572",1975-07-01,92.4872731295499,8.6,9.76743143,NA,38800
"573",1975-08-01,85.7138094220843,8.4,8.920589927,NA,NA
"574",1975-09-01,84.672380719866,8.4,8.520421165,NA,NA
"575",1975-10-01,88.5743477862814,8.4,8.109587525,NA,41200
"576",1975-11-01,90.0652634470086,8.3,8.092959791,NA,NA
"577",1975-12-01,88.7004547119141,8.2,7.685189103,NA,NA
"578",1976-01-01,96.8595235915412,7.9,7.691042386,NA,42800
"579",1976-02-01,100.639474166067,7.7,7.373666255,NA,NA
"580",1976-03-01,101.084347932235,7.6,7.334813689,NA,NA
"581",1976-04-01,101.92952364967,7.7,6.847460223,NA,44200
"582",1976-05-01,101.161999130249,7.4,6.965887097,NA,NA
"583",1976-06-01,101.766817959872,7.6,6.871017008,NA,NA
"584",1976-07-01,104.200952802386,7.8,7.088593777,NA,44400
"585",1976-08-01,103.291818445379,7.8,7.352526572,NA,NA
"586",1976-09-01,105.453333173479,7.6,7.092183496,NA,NA
"587",1976-10-01,101.885237557547,7.7,6.878373933,NA,45500
"588",1976-11-01,101.193499755859,7.8,6.612229044,NA,NA
"589",1976-12-01,104.660908438943,7.8,6.196677638,NA,NA
"590",1977-01-01,103.813333057222,7.5,6.048908185,NA,46300
"591",1977-02-01,100.95578926488,7.6,6.05231412,NA,NA
"592",1977-03-01,100.569564819336,7.4,6.102888398,NA,NA
"593",1977-04-01,99.0500007629394,7.2,6.580655715,NA,48900
"594",1977-05-01,98.7604758853004,7,6.741041444,NA,NA
"595",1977-06-01,99.2859094793147,7.2,6.920217354,NA,NA
"596",1977-07-01,100.178420217414,6.9,6.881150829,NA,48800
"597",1977-08-01,97.7500003317128,7,6.832672177,NA,NA
"598",1977-09-01,96.2323804582868,6.8,6.873489359,NA,NA
"599",1977-10-01,93.7395230247861,6.8,6.950144555,NA,51600
"600",1977-11-01,94.2833339146205,6.8,6.999499128,NA,NA
"601",1977-12-01,93.8204767136347,6.4,7.363992642,NA,NA
"602",1978-01-01,90.2495229811895,6.4,7.371987718,NA,53000
"603",1978-02-01,88.9752634951943,6.3,7.341035476,NA,NA
"604",1978-03-01,88.8195453990589,6.3,7.433603181,NA,NA
"605",1978-04-01,92.7104995727539,6.1,7.413807475,NA,55300
"606",1978-05-01,97.4122730601918,6,7.643491412,NA,NA
"607",1978-06-01,97.6618180708452,5.9,7.679164103,NA,NA
"608",1978-07-01,97.192499923706,6.2,7.912838518,NA,56100
"609",1978-08-01,103.921739992888,5.9,8.176594615,NA,NA
"610",1978-09-01,103.856999969483,6,8.576148162,NA,NA
"611",1978-10-01,100.583635156805,5.8,9.03646557,NA,59000
"612",1978-11-01,94.7095231555757,5.9,9.211524761,NA,NA
"613",1978-12-01,96.1074996948242,6,9.058012586,NA,NA
"614",1979-01-01,99.7050011374734,5.9,9.070516336,NA,60600
"615",1979-02-01,98.2294737163343,5.9,9.571356337,NA,NA
"616",1979-03-01,100.112272782759,5.8,9.675145162,NA,NA
"617",1979-04-01,102.066000366211,5.8,9.918953512,NA,63100
"618",1979-05-01,99.727727023038,5.6,10.082376559,NA,NA
"619",1979-06-01,101.727618626186,5.7,10.269173247,NA,NA
"620",1979-07-01,102.711428324382,5.7,10.50434739,NA,64700
"621",1979-08-01,107.356086399244,6,10.93575743,NA,NA
"622",1979-09-01,108.596842314068,5.9,10.98372295,NA,NA
"623",1979-10-01,104.473042695419,6,11.257284188,NA,62600
"624",1979-11-01,103.663810003371,5.9,11.926588317,NA,NA
"625",1979-12-01,107.775999450684,6,12.734186684,NA,NA
"626",1980-01-01,110.868181402033,6.3,13.469735746,NA,63700
"627",1980-02-01,115.339001083374,6.3,13.599492679,NA,NA
"628",1980-03-01,104.686190650577,6.3,14.331667424,NA,NA
"629",1980-04-01,102.966667538598,6.9,14.755204998,NA,64000
"630",1980-05-01,107.694285438174,7.5,15.115272835,NA,NA
"631",1980-06-01,114.546666463216,7.6,15.774166719,NA,NA
"632",1980-07-01,119.832727605646,7.8,14.133410238,NA,64900
"633",1980-08-01,123.496666317894,7.7,13.268359535,NA,NA
"634",1980-09-01,126.511902945382,7.5,13.087752647,NA,NA
"635",1980-10-01,130.221738400667,7.5,13.084188753,NA,66400
"636",1980-11-01,135.654442681207,7.5,12.870601808,NA,NA
"637",1980-12-01,133.483182040128,7.2,12.685251999,NA,NA
"638",1981-01-01,132.965712774368,7.5,12.018100571,NA,66800
"639",1981-02-01,128.39526567961,7.4,11.229271193,NA,NA
"640",1981-03-01,133.184999639338,7.4,10.319341471,NA,NA
"641",1981-04-01,134.427618117559,7.2,9.710596634,NA,69400
"642",1981-05-01,131.727000427246,7.5,9.603160634,NA,NA
"643",1981-06-01,132.277729381214,7.5,9.212167638,NA,NA
"644",1981-07-01,129.127726814964,7.2,11.238230349,NA,69200
"645",1981-08-01,129.629523141043,7.4,11.81874206,NA,NA
"646",1981-09-01,118.26952398391,7.6,12.228963711,NA,NA
"647",1981-10-01,119.797727064653,7.9,11.266251913,NA,70400
"648",1981-11-01,122.919499588013,8.3,10.524035314,NA,NA
"649",1981-12-01,123.794090964577,8.5,9.855791699,NA,NA
"650",1982-01-01,117.276500320435,8.6,9.469843405,NA,66400
"651",1982-02-01,114.495263350637,8.9,9.539828014,NA,NA
"652",1982-03-01,110.842173700747,9,8.890430545,NA,NA
"653",1982-04-01,116.30714343843,9.3,9.081124943,NA,69600
"654",1982-05-01,116.35299949646,9.4,9.052945034,NA,NA
"655",1982-06-01,109.697727203369,9.6,8.878235542,NA,NA
"656",1982-07-01,109.376666841053,9.8,7.889386151,NA,69300
"657",1982-08-01,109.651364066384,9.8,7.329095724,NA,NA
"658",1982-09-01,122.433332897368,10.1,5.979568161,NA,NA
"659",1982-10-01,132.660477411179,10.4,5.978948458,NA,71600
"660",1982-11-01,138.100952875046,10.8,5.304532965,NA,NA
"661",1982-12-01,139.365911310369,10.8,4.248605204,NA,NA
"662",1983-01-01,144.267142159598,10.4,4.424606951,NA,73300
"663",1983-02-01,146.796840466951,10.4,4.356216055,NA,NA
"664",1983-03-01,151.876521234927,10.3,4.586331541,NA,NA
"665",1983-04-01,157.712000274658,10.2,4.187719488,NA,74900
"666",1983-05-01,164.097143264044,10.1,3.285270905,NA,NA
"667",1983-06-01,166.369091380726,10.1,2.582464401,NA,NA
"668",1983-07-01,166.950998687744,9.4,2.370321394,NA,77400
"669",1983-08-01,162.417824786642,9.5,2.293245829,NA,NA
"670",1983-09-01,167.16047668457,9.2,2.688915363,NA,NA
"671",1983-10-01,167.654284522647,8.8,2.837489986,NA,75900
"672",1983-11-01,165.230951944987,8.5,3.496604743,NA,NA
"673",1983-12-01,164.371427990141,8.3,4.455576949,NA,NA
"674",1984-01-01,166.392856416248,8,4.47100051,60420,78200
"675",1984-02-01,157.250501251221,7.8,4.509240951,NA,NA
"676",1984-03-01,157.438638166948,7.8,4.638826514,NA,NA
"677",1984-04-01,157.601499176025,7.7,4.632179596,NA,80700
"678",1984-05-01,156.550908868963,7.4,4.693964637,NA,NA
"679",1984-06-01,153.124760945638,7.2,4.773046608,NA,NA
"680",1984-07-01,151.07809593564,7.5,4.88156286,NA,81000
"681",1984-08-01,164.420869246773,7.5,5.017877611,NA,NA
"682",1984-09-01,166.112629940635,7.3,5.122410713,NA,NA
"683",1984-10-01,164.818694404934,7.4,5.086232886,NA,79900
"684",1984-11-01,166.271905081613,7.2,4.951399759,NA,NA
"685",1984-12-01,164.480001068115,7.3,5.03485707,NA,NA
"686",1985-01-01,171.612727078524,7.3,4.71440976,61570,82800
"687",1985-02-01,180.884737516704,7.2,4.860092398,NA,NA
"688",1985-03-01,179.419998168945,7.2,4.95037523,NA,NA
"689",1985-04-01,180.618570236933,7.3,4.742850309,NA,84300
"690",1985-05-01,184.899089466442,7.2,5.02421107,NA,NA
"691",1985-06-01,188.885999298096,7.4,5.042571195,NA,NA
"692",1985-07-01,192.544544566761,7.4,4.934458147,NA,83200
"693",1985-08-01,188.306363886053,7.1,4.931448285,NA,NA
"694",1985-09-01,184.205790469521,7.1,4.772256068,NA,NA
"695",1985-10-01,186.180434517239,7.1,4.87735108,NA,86800
"696",1985-11-01,197.445500183106,7,5.134382326,NA,NA
"697",1985-12-01,207.257619222005,7,5.015425836,NA,NA
"698",1986-01-01,208.194089716131,6.7,5.280952944,63850,88000
"699",1986-02-01,219.365261680201,7.2,5.109255446,NA,NA
"700",1986-03-01,232.327000427246,7.2,5.212476107,NA,NA
"701",1986-04-01,237.967728354714,7.1,5.352667382,NA,92100
"702",1986-05-01,238.459047589983,7.2,5.024657147,NA,NA
"703",1986-06-01,245.295714605422,7.2,5.026885723,NA,NA
"704",1986-07-01,240.179998918013,7,4.960427947,NA,93000
"705",1986-08-01,245.000951131185,6.9,4.823456322,NA,NA
"706",1986-09-01,238.269047328404,7,4.947499067,NA,NA
"707",1986-10-01,237.35608706267,7,4.881662479,NA,95000
"708",1986-11-01,245.092632896022,6.9,4.575152807,NA,NA
"709",1986-12-01,248.605454184792,6.6,4.654910621,NA,NA
"710",1987-01-01,264.510951450893,6.6,4.492110038,64650,97900
"711",1987-02-01,280.934215344881,6.6,4.45173175,NA,NA
"712",1987-03-01,292.47136480158,6.6,4.276017854,NA,NA
"713",1987-04-01,289.321905226934,6.3,4.371203735,NA,103400
"714",1987-05-01,289.115498352051,6.3,4.429512321,NA,NA
"715",1987-06-01,301.384090076793,6.2,4.187984457,NA,NA
"716",1987-07-01,310.087271950462,6.1,4.178766144,NA,106000
"717",1987-08-01,329.358093261719,6,4.293051178,NA,NA
"718",1987-09-01,318.660951160249,5.9,4.305931321,NA,NA
"719",1987-10-01,280.164091630416,6,4.356981982,NA,111500
"720",1987-11-01,245.008500671387,5.8,4.329616016,NA,NA
"721",1987-12-01,240.955909729004,5.7,4.291749243,NA,NA
"722",1988-01-01,250.476502990723,5.7,4.373233966,65130,110000
"723",1988-02-01,258.12799911499,5.7,4.375628463,NA,NA
"724",1988-03-01,265.737392259681,5.7,4.440936865,NA,NA
"725",1988-04-01,262.615498352051,5.4,4.37597416,NA,110000
"726",1988-05-01,256.123811267671,5.6,4.432652625,NA,NA
"727",1988-06-01,270.682728160511,5.4,4.673118224,NA,NA
"728",1988-07-01,269.04949798584,5.4,4.70086963,NA,115000
"729",1988-08-01,263.72651871391,5.6,4.674256215,NA,NA
"730",1988-09-01,267.970001220703,5.4,4.721200474,NA,NA
"731",1988-10-01,277.395715622675,5.4,4.607887381,NA,113900
"732",1988-11-01,271.024287632533,5.3,4.742903047,NA,NA
"733",1988-12-01,276.514758882069,5.3,4.790034691,NA,NA
"734",1989-01-01,285.413812546503,5.4,4.748201473,66240,118000
"735",1989-02-01,294.011052181846,5.2,4.783533199,NA,NA
"736",1989-03-01,292.713181929155,5,4.750414948,NA,NA
"737",1989-04-01,302.250996398926,5.2,4.618488017,NA,118900
"738",1989-05-01,313.929999611594,5.2,4.742747969,NA,NA
"739",1989-06-01,323.727727716619,5.3,4.74510822,NA,NA
"740",1989-07-01,331.926501464844,5.2,4.893807623,NA,120000
"741",1989-08-01,346.607826564623,5.2,4.854148787,NA,NA
"742",1989-09-01,347.329501342773,5.3,4.669891213,NA,NA
"743",1989-10-01,347.397272283381,5.3,4.802933382,NA,124800
"744",1989-11-01,340.219045003255,5.4,4.797568826,NA,NA
"745",1989-12-01,348.57200012207,5.4,4.829006386,NA,NA
"746",1990-01-01,339.971818403764,5.4,4.905908309,65440,123900
"747",1990-02-01,330.452635112562,5.3,4.91755923,NA,NA
"748",1990-03-01,338.465000499379,5.2,5.19152475,NA,NA
"749",1990-04-01,338.177998352051,5.4,5.276985365,NA,126800
"750",1990-05-01,350.250001387163,5.4,5.166732439,NA,NA
"751",1990-06-01,360.386666434152,5.2,5.370697673,NA,NA
"752",1990-07-01,360.030952090309,5.5,5.516605952,NA,117000
"753",1990-08-01,330.746519669243,5.7,5.836270781,NA,NA
"754",1990-09-01,315.406842683491,5.9,5.930360317,NA,NA
"755",1990-10-01,307.124785050102,5.9,5.798506168,NA,121500
"756",1990-11-01,315.290953136626,6.2,5.683108196,NA,NA
"757",1990-12-01,328.749502563477,6.3,5.651092078,NA,NA
"758",1991-01-01,325.485455599698,6.4,5.815290409,63530,120000
"759",1991-02-01,362.263157894737,6.6,5.8623588,NA,NA
"760",1991-03-01,372.278999328613,6.8,5.474284579,NA,NA
"761",1991-04-01,379.678636030717,6.7,5.276160434,NA,119900
"762",1991-05-01,377.992272116921,6.9,5.222445891,NA,NA
"763",1991-06-01,378.292999267578,6.9,4.934653949,NA,NA
"764",1991-07-01,380.226817737926,6.8,4.713410392,NA,120000
"765",1991-08-01,389.403178821911,6.9,4.393094508,NA,NA
"766",1991-09-01,387.198500061035,6.9,4.443594793,NA,NA
"767",1991-10-01,386.883479906165,7,4.288991989,NA,120000
"768",1991-11-01,385.919499206543,7,4.34967757,NA,NA
"769",1991-12-01,388.510476248605,7.3,4.346967664,NA,NA
"770",1992-01-01,416.074996948242,7.3,4.052308746,63010,119500
"771",1992-02-01,412.555790951377,7.4,3.861765064,NA,NA
"772",1992-03-01,407.364544955167,7.4,3.975844252,NA,NA
"773",1992-04-01,407.407143729074,7.4,4.066438773,NA,120000
"774",1992-05-01,414.814501953125,7.6,3.926410529,NA,NA
"775",1992-06-01,408.274547230114,7.8,3.860188559,NA,NA
"776",1992-07-01,415.05136385831,7.7,3.769367667,NA,120000
"777",1992-08-01,417.927142915272,7.6,3.628120085,NA,NA
"778",1992-09-01,418.477142333984,7.6,3.349237754,NA,NA
"779",1992-10-01,412.502728548917,7.3,3.6359146,NA,126000
"780",1992-11-01,422.843997192383,7.4,3.629469745,NA,NA
"781",1992-12-01,435.639545787465,7.4,3.478262556,NA,NA
"782",1993-01-01,435.228999328613,7.3,3.528455109,62700,125000
"783",1993-02-01,441.70368074116,7.1,3.561853788,NA,NA
"784",1993-03-01,450.155216382897,7,3.334428143,NA,NA
"785",1993-04-01,443.077620733352,7.1,3.404237829,NA,127000
"786",1993-05-01,445.24649810791,7.1,3.532736691,NA,NA
"787",1993-06-01,448.05954395641,7,3.569326945,NA,NA
"788",1993-07-01,447.286188034784,6.9,3.422616714,NA,127000
"789",1993-08-01,454.127728548917,6.8,3.508810757,NA,NA
"790",1993-09-01,459.235233851841,6.7,3.642383692,NA,NA
"791",1993-10-01,463.89999680292,6.8,3.424737275,NA,127000
"792",1993-11-01,462.890475318545,6.6,3.436277096,NA,NA
"793",1993-12-01,465.945456764915,6.5,3.548475916,NA,NA
"794",1994-01-01,472.992857433501,6.6,3.375759896,63370,130000
"795",1994-02-01,471.579999421772,6.6,3.415920384,NA,NA
"796",1994-03-01,463.807826829993,6.5,3.570150943,NA,NA
"797",1994-04-01,447.232107062089,6.4,3.354397547,NA,130000
"798",1994-05-01,450.898572649275,6.1,3.225532887,NA,NA
"799",1994-06-01,454.825908314098,6.1,3.194738495,NA,NA
"800",1994-07-01,451.400999450683,6.1,3.233880147,NA,129700
"801",1994-08-01,464.243045972741,6,3.306714086,NA,NA
"802",1994-09-01,466.958092099144,5.9,3.254281644,NA,NA
"803",1994-10-01,463.813809349424,5.8,3.164264289,NA,132000
"804",1994-11-01,461.015239897228,5.6,3.128282179,NA,NA
"805",1994-12-01,455.186664399646,5.5,2.901446577,NA,NA
"806",1995-01-01,465.25,5.6,3.144200833,65380,130000
"807",1995-02-01,481.92473722759,5.4,3.124100115,NA,NA
"808",1995-03-01,493.153046981148,5.4,3.167481169,NA,NA
"809",1995-04-01,507.90579063014,5.8,3.306684647,NA,133900
"810",1995-05-01,523.813640247692,5.6,3.355294523,NA,NA
"811",1995-06-01,539.354084361683,5.6,3.332283478,NA,NA
"812",1995-07-01,557.366497802734,5.7,3.386948974,NA,132000
"813",1995-08-01,559.110001273777,5.7,3.23814109,NA,NA
"814",1995-09-01,578.765493774414,5.6,3.351697522,NA,NA
"815",1995-10-01,582.918182373047,5.5,3.46411606,NA,138000
"816",1995-11-01,595.532380603609,5.6,3.37996065,NA,NA
"817",1995-12-01,614.570999145508,5.6,3.379829487,NA,NA
"818",1996-01-01,614.420005104759,5.6,3.277075064,66340,137000
"819",1996-02-01,649.542004394531,5.5,3.259936249,NA,NA
"820",1996-03-01,647.074759347098,5.5,3.134500987,NA,NA
"821",1996-04-01,647.172854468936,5.6,3.004778103,NA,139900
"822",1996-05-01,661.230454878374,5.6,3.047772222,NA,NA
"823",1996-06-01,668.498992919922,5.3,3.051784638,NA,NA
"824",1996-07-01,644.070453990589,5.5,3.087421545,NA,140000
"825",1996-08-01,662.682278719815,5.1,3.083473301,NA,NA
"826",1996-09-01,674.885498046875,5.2,3.063090207,NA,NA
"827",1996-10-01,701.455653978431,5.2,2.943741816,NA,144100
"828",1996-11-01,735.669006347656,5.4,2.980390413,NA,NA
"829",1996-12-01,743.249040876116,5.4,3.05642197,NA,NA
"830",1997-01-01,766.216816295277,5.3,2.91241515,67720,145000
"831",1997-02-01,798.384216308594,5.2,2.802464903,NA,NA
"832",1997-03-01,792.155502319336,5.2,2.854608076,NA,NA
"833",1997-04-01,763.928186590021,5.1,2.910920374,NA,145800
"834",1997-05-01,833.091430664062,4.9,2.870203143,NA,NA
"835",1997-06-01,876.28619094122,5,2.828445596,NA,NA
"836",1997-07-01,925.294544566761,4.9,2.752239262,NA,145000
"837",1997-08-01,927.735711960566,4.8,2.653670773,NA,NA
"838",1997-09-01,937.024286179315,4.9,2.544804261,NA,NA
"839",1997-10-01,951.159561820652,4.7,2.618900715,NA,144200
"840",1997-11-01,938.923689992804,4.6,2.548580799,NA,NA
"841",1997-12-01,962.365456321023,4.7,2.621535622,NA,NA
"842",1998-01-01,963.359002685547,4.6,2.673178027,70200,152200
"843",1998-02-01,1023.74211361534,4.6,2.691552555,NA,NA
"844",1998-03-01,1076.82773104581,4.7,2.672304266,NA,NA
"845",1998-04-01,1112.19619605655,4.3,2.640497846,NA,149500
"846",1998-05-01,1108.41699829102,4.4,2.611332031,NA,NA
"847",1998-06-01,1108.38953191584,4.5,2.600204475,NA,NA
"848",1998-07-01,1156.57727050781,4.5,2.603335947,NA,153000
"849",1998-08-01,1074.62047177269,4.5,2.633982138,NA,NA
"850",1998-09-01,1020.64000011626,4.6,2.594217982,NA,NA
"851",1998-10-01,1032.47000954368,4.5,2.535056337,NA,153000
"852",1998-11-01,1144.43348388672,4.4,2.523581703,NA,NA
"853",1998-12-01,1190.05090332031,4.4,2.437823,NA,NA
"854",1999-01-01,1248.77473530016,4.3,2.383116,71980,157400
"855",1999-02-01,1246.58211477179,4.4,2.316234,NA,NA
"856",1999-03-01,1281.66391389266,4.2,2.237507,NA,NA
"857",1999-04-01,1334.75666155134,4.3,2.226592,NA,158700
"858",1999-05-01,1332.07401123047,4.2,2.153318,NA,NA
"859",1999-06-01,1322.552734375,4.3,2.070264,NA,NA
"860",1999-07-01,1380.99000186012,4.3,2.111144,NA,159100
"861",1999-08-01,1327.48865300959,4.2,2.094839,NA,NA
"862",1999-09-01,1318.17190406436,4.2,2.070746,NA,NA
"863",1999-10-01,1300.01000976562,4.1,2.04962,NA,165300
"864",1999-11-01,1391.00284830729,4.1,2.147821,NA,NA
"865",1999-12-01,1428.68409312855,4,2.167848,NA,NA
"866",2000-01-01,1425.58550415039,4,2.335519,71790,165300
"867",2000-02-01,1388.87449951172,4.1,2.379221,NA,NA
"868",2000-03-01,1442.21259871773,4,2.483286,NA,NA
"869",2000-04-01,1461.35525673314,3.8,2.409239,NA,163200
"870",2000-05-01,1418.479547674,4,2.558647,NA,NA
"871",2000-06-01,1461.95908979936,4,2.701492,NA,NA
"872",2000-07-01,1473.00249633789,4,2.71297,NA,168800
"873",2000-08-01,1485.45825726053,4.1,2.874818,NA,NA
"874",2000-09-01,1468.05400390625,3.9,2.897082,NA,NA
"875",2000-10-01,1390.14409290661,3.9,2.919941,NA,172900
"876",2000-11-01,1375.03760346912,3.9,2.870145,NA,NA
"877",2000-12-01,1330.92949829102,3.9,2.972089,NA,NA
"878",2001-01-01,1335.63905552455,4.2,2.878468,70610,169800
"879",2001-02-01,1305.75158048931,4.2,2.979742,NA,NA
"880",2001-03-01,1185.85000887784,4.3,2.961886,NA,NA
"881",2001-04-01,1189.83699951172,4.4,3.091112,NA,179000
"882",2001-05-01,1270.3686356978,4.3,3.07401,NA,NA
